id,name,sector,country,founded_year,is_validated,description,website,capitalization,capitalization_millions,headquarter_city,main_investors,funds_raised
1165,Peregrine Technologies,"ICT, Financial Services, Transport & Mobility",Germany,,0,"The next generation of video analytics. From autonomous cars to logistics, insurance, and smart cities. Mobility offerings require AI powered situational awareness to operate at their best in the physical world.",https://peregrine.ai/,0,0.0,,,
1166,Perian,"Cross Industry, Hardware, Cloud Provider",Germany,,0,"perian offers seamless access to the most cost-effective gpu resources across any cloud. with the sky job platform ai teams can access, provision, and manage cloud resources across any provider through a unified platform. no more overpriced cloud infrastructure, only cost-efficiency, flexibility, and simplified processes. our aggregated providers and pricing data guarantees your ai jobs run at the best price. from diverse job executions to automatic selection, infrastructure set-up, perian handles it all -fully serverless.",https://perian.io/,0,0.0,,,
1167,Persival GmbH,"ICT, R&D",Germany,,0,"Develops high-fidelity, credible simulations for sensor technologies.",https://www.persival.de/,0,0.0,,,
1168,Perspective Care,Transport & Mobility,Germany,,0,"Perspective Care develops care monitoring for hospitals, as well as inpatient and outpatient care. Absences, mobility (pressure sore prevention) or falls are recognized. With the relief of the nursing staff, there is time for the important things in nursing - interpersonal relationships and caring.",https://perspectivecare.de/,0,0.0,,,
1169,Peter Park Systems GmbH,"Financial Services, Transport & Mobility, Operations",Germany,,0,"Developer of a parking management technology designed to automate parking processes and services. The company's platform and internet of things (IoT) infrastructure replaces barriers, paper tickets, and parking discs with digital parking with mobile payment options, with smart kiosks, parking guidance systems, e-charging infrastructure, and pricing, enabling businesses to manage car parking and optimize costs without manual supervision.",https://www.peter-park.de/,0,0.0,,,
1170,Phantasmalabs,Transport & Mobility,Germany,,0,Phantasma Labs is helping self-driving cars understand humans better.,https://www.phantasma.global/,0,0.0,,,
1171,Pharm,ICT,Germany,,0,"PharmAI is the developer of AI-based high throughput screening. The platform uses 3D structure of the drug-target complex then calculates similarities and provides the prediction using AI technology. It involves multiple parameters such as binding site analysis, interaction analysis, and fingerprinting analysis among others and helps in drug discovery.",https://pharm.ai/,0,0.0,,,
1172,Pheiron,R&D,Germany,,0,We believe an accurate understanding of disease is the foundation of decision-making in drug development!.,https://www.pheiron.com/,0,0.0,,,
1173,Phenaros Pharmaceuticals AB,"ICT, R&D",Sweden,,0,"Accelerate drug discovery with AI, Phenomics and Automation",https://www.phenaros.com/,0,0.0,,,
1174,Phnx Alpha GmbH,"ICT, Manufacturing, Operations",Germany,,0,"Phnx Alpha helps companies in highly regulated industries to effectively manage the quality of AI-powered software and meet the regulatory requirements of EU regulations. We care about transparency and traceability, stability and robustness, validation and monitoring when using AI in systems, devices and machines.",https://phnxalpha.de/,0,0.0,,,
1176,Photo-Motion,"ICT, Retail & E-commerce, Operations",Netherlands,,0,"Scale-up in de automotive sector. We ontwikkelen technologie, trainen, wijzigen, verbeteren onze eigen neurale netwerken voor het herkennen en voorspellen van de fotografie die we van voertuigen maken. Ons doel is de beste intelligente fotografie opslossing in het meest geautomatiseerde en daardoor snelste proces met afstand van onze concurrenten. We produceren ongeveer 5.000.000 foto's van voertuigen in hoge kwaliteit over 85 locaties in 9 landen. Daanraast werken we voor een aantal van de meest vooraanstaande automotive bedrijven in Europa. Het fotomateriaal wat we produceren ter plekke, verwerken wij in onze eigen engines voor beeldanalyse. Daarnaast zijn we bezig met NeRF-w technologie om een stap verder te zetten in de komende 3-5 jaar. Op dit moment hebben we in onze eigen nichemarkt met ons eigen Ai product het beste product in de mondiale markt waarin we een Amerikaanse en Duitse concurrent hebben. Als we de producten door leken laten vergelijken komt ons product structureel als beste uit de test.",https://www.photo-motion.com,0,0.0,,,
1718,Photoshop,,,,0,,,0,0.0,,,
146,Physical Intelligence,"ICT, Manufacturing",United States,2024.0,0,,,1 000,1000.0,,,
250,PhysicsX,ICT,,,0,,,487,487.0,,,
1177,Picsure,"ICT, Financial Services",Germany,,0,Picsure provides a global AI-platform with tailored AI solutions in object recognition and fraud detection for the insurance industry.,https://picsure.ai/,0,0.0,,,
1769,Picterra,,,,0,,,0,0.0,,,
255,Pigment,ICT,,,0,,,389,389.0,,,
1179,PipePredict GmbH,"Hardware, ICT, Manufacturing",Germany,,0,Precise digital leakage localization and predictive maintenance. We integrate existing hardware and analyze sensor data with a digital twin and AI algorithms.,https://www.pipepredict.com/,0,0.0,,,
1178,Pipelogic,"Cross Industry, ICT, Operations",Germany,,0,no code Ai application builder,https://pipelogic.ai/,0,0.0,,,
1180,Pipple,"Health & Social Care, Manufacturing, Transport & Mobility",Netherlands,,0,"PIPPLE is a top rated dutch data science agency. Our client focussed team of best-in-class data scientists, engineers and analytics translators uses data and scientific methods to extract information, knowledge and actions for our clients. All our experts in this field are top econometricians or mathematicians. PIPPLE has developed over 150 use cases for a wide variety of clients from different industries, including logistics & supply chain, finance, e-commerce and healthcare. We use machine learning, deep learning, robotic process automation techniques, and many more. One of PIPPLE's key differentiating features is it's creativity and problem solving capacity. If no one can solve it, we can. It is more important than ever to consider the value of your data and estimating how it generates business value for digital innovation, process optimisation and riskmanagement. Data science is a crucial expertise every organisation must use to better compete and win!",https://www.pipple.nl,0,0.0,,,
1181,Pirr AB,"ICT, Media & Entertainment, Operations",Sweden,,0,Co-create erotica powered by AI,https://www.pirr.me/,0,0.0,,,
1182,Pixel Robotics,"ICT, Transport & Mobility",Germany,,0,"Builds intelligent, perception-controlled robots tailored for logistics with its unique AI vision infrastructure",https://pixel-robotics.eu/,0,0.0,,,
1183,Pixyle.ai,"Cross Industry, ICT, Retail & E-commerce",Netherlands,,0,Visual AI for Fashion E-Commerce,https://www.pixyle.ai/,0,0.0,,,
1185,Plato,"ICT, Retail & E-commerce, Sales",Germany,,0,"Plato is the leading growth platform for wholesale. Plato complements your ERP with AI analytics and automation, making your sales force more efficient and able to sell more.",https://getplato.co/,0,0.0,,,
1186,Playbook,"Cross Industry, ICT, Operations",Germany,,0,"AI-based enterprise automation platform executing tasks across compliance, legal, supply chain, and more according to custom rules",https://playbk.io/,0,0.0,,,
1188,Point Cloud Technology,Construction,Germany,,0,A Game Changer for Terabytes of Spatial Data,https://www.pointcloudtechnology.com/,0,0.0,,,
1626,Pollen Robotics,,,,0,,,0,0.0,,,
1189,Polyteia,Public Sector & Aerospace,Germany,,0,"The Polyteia data platform enables the automated integration, transformation and visualization of data from different public administration source systems in their operating system for government.",https://polyteia.com/,0,0.0,,,
175,Pony AI,ICT,China,,0,,,3 000,3000.0,,,
43,Poolside AI,Cross Industry,France,2023.0,0,,,0,0.0,,,
1190,PortML,"ICT, Education",Netherlands,,0,"PortML is a managed collaborative machine learning platform for securely sharing datasets, algorithms and machine learning experiments. Our promise is to support corporates and institutions with an end-to-end frictionless, efficient, reproducible and collaborative machine learning workflow. Stand on the shoulders of the machine learning community and learn from millions of industry relevant reproducible machine learning experiments on thousands of datasets ready to be used in projects.",https://portml.com,0,0.0,,,
1191,PowerSuite.ai,"ICT, Retail & E-commerce",Netherlands,,0,"A suite of smart AI solutions product data targetted on e-commerce and omnichannel companies: auto-classification, conversion, data enrichment, product data quality assurance, SEO text generation and auto discovery of product relations (variants, alternatives and accesories).",https://www.powersuite.ai,0,0.0,,,
1192,PraxiPal,ICT,Germany,,0,The AI receptionist for doctors' offices.,https://praxipal.com/,0,0.0,,,
81,Preamble,,United States,,0,,,0,0.0,,,
1193,PreciPoint Innovation GmbH,R&D,Germany,,0,Manufacturer of digital microscopes and micro-positioning systems designed to facilitate digital imaging and optical analysis for biological research purposes.,https://precipoint.com/,0,0.0,,,
1194,Precitrack3d GmbH,"Transport & Mobility, Operations",Germany,,0,"Developer of mobile drive-through scanner intended for vehicle surface scanning for the detection of dents, scratches, rim, and hail damage. The company offers products for the evaluation and classification of hail damage, dents, and scratches on the body of the vehicle and also provides training and workshops after the installation of the product.",https://adi-gmbh.com/,0,0.0,,,
1195,Prediktera AB,Operations,Sweden,,0,See the invisible quality of your materials and products,https://www.prediktera.com,0,0.0,,,
172,Presight AI,ICT,United Arab Emirates,,0,,,5 520,5520.0,,,
1198,Prestatech,Manufacturing,Germany,,0,Digital credit factory that has developed an innovative underwriting platform for banks and financial institutions in Europe,https://prestatech.com/,0,0.0,,,
220,Presto Automation,ICT,United States,,0,,,"0,04",0.04,,,
1199,Prime Intellect AI,"ICT, Operations",Germany,,0,distributed compute platform,https://primeintellect.ai/,0,0.0,,,
1200,Prior Labs,"AI model, ICT, Professional Services",Germany,,0,"Creator of TabPFN, a foundation model that reasons over spreadsheets/databases to speed scientific and business insight.",https://priorlabs.ai/,0,0.0,,,
1201,Procys,Cross Industry,Netherlands,,0,Document data classification (Focus on accounts payable) using our own self-learning Machine Learning algorithms.,https://www.procys.com,0,0.0,,,
1203,Project B,"Cross Industry, R&D",Germany,,0,"Project-B.dev is dedicated to simplifying bureaucratic processes to foster innovation in Germany. The company primarily serves startups and small to medium-sized enterprises (SMEs) that face regulatory and compliance challenges. Operating within the German market, Project-B.dev offers a platform that extends deadlines and provides compliance support, helping businesses navigate complex regulatory landscapes.",https://www.project-b.dev/,0,0.0,,,
